0.938116,0.972827,1.009431,1.048058,1.088847,1.131947,1.177518,1.225730,1.276763,1.330812,1.388078,1.448777,1.513134,1.581386,1.653776,1.730556,1.811985,1.898325,1.989838,2.086787,2.189429,2.298016,2.412791,2.533988,2.661838,2.796570,2.938425,3.087665,3.244591,3.409555,3.582956,3.765235,3.956830,4.158140,4.369483,4.591135,4.823508,5.067597,5.325828,5.603419,5.910320,6.263535,6.688908,7.218601,7.870990,8.583337,9.119395,9.190063,8.810943,8.295372,7.882794,7.603841,7.370870,7.085227,6.718681,6.315554,5.930166,5.588016,5.290623,5.030204,4.797817,4.586027,4.389301,4.203754,4.026790,3.856772,3.692761,3.534298,3.381233,3.233591,3.091480,2.955019,2.824298,2.699360,2.580191,2.466719,2.358824,2.256348,2.159099,2.066867
0.954769,0.990802,1.028863,1.069095,1.111656,1.156714,1.204453,1.255066,1.308765,1.365772,1.426328,1.490686,1.559116,1.631902,1.709341,1.791743,1.879430,1.972732,2.071984,2.177524,2.289690,2.408816,2.535229,2.669249,2.811193,2.961383,3.120165,3.287929,3.465143,3.652383,3.850349,4.059858,4.281790,4.516987,4.766140,5.029722,5.308143,5.602329,5.915067,6.253561,6.633847,7.087992,7.675793,8.503699,9.741810,11.507669,13.168380,13.241107,11.765543,10.292250,9.487749,9.190312,9.036102,8.669092,8.026689,7.317944,6.707199,6.220958,5.831626,5.508933,5.230897,4.982938,4.755581,4.542739,4.340598,4.146891,3.960398,3.780580,3.607309,3.440670,3.280827,3.127931,2.982077,2.843278,2.711470,2.586512,2.468203,2.356300,2.250524,2.150580
0.971271,1.008645,1.048185,1.090053,1.134425,1.181494,1.231465,1.284563,1.341030,1.401125,1.465130,1.533343,1.606087,1.683703,1.766551,1.855013,1.949488,2.050388,2.158141,2.273182,2.395953,2.526892,2.666437,2.815017,2.973059,3.141001,3.319310,3.508532,3.709344,3.922622,4.149506,4.391414,4.649982,4.926889,5.223572,5.540938,5.879279,6.238801,6.621367,7.034460,7.499187,8.065672,8.843812,10.079708,12.408207,17.745993,27.039000,27.075426,17.951972,13.051237,11.575809,11.713984,12.325857,11.876703,10.257732,8.698456,7.648247,6.947620,6.441941,6.046775,5.717509,5.429320,5.167682,4.923889,4.692789,4.471505,4.258628,4.053653,3.856581,3.667640,3.487096,3.315153,3.151903,2.997311,2.851228,2.713407,2.583532,2.461239,2.346134,2.237810
0.987571,1.026297,1.067334,1.110863,1.157082,1.206205,1.258469,1.314128,1.373461,1.436770,1.504381,1.576649,1.653954,1.736707,1.825345,1.920334,2.022168,2.131366,2.248469,2.374039,2.508649,2.652880,2.807312,2.972521,3.149076,3.337553,3.538566,3.752831,3.981267,4.225133,4.486181,4.766766,5.069824,5.398627,5.756236,6.144723,6.564475,7.014183,7.492443,8.002552,8.564324,9.241008,10.195813,11.834032,15.428184,28.481928,133.915016,133.782759,28.332852,15.905160,13.973756,16.633027,23.920042,23.403360,14.943806,10.517648,8.717534,7.753117,7.120887,6.649408,6.266004,5.934495,5.634992,5.356102,5.091410,4.837599,4.593290,4.358236,4.132746,3.917313,3.712373,3.518196,3.334846,3.162195,2.999955,2.847719,2.705002,2.571271,2.445974,2.328560
1.003612,1.043697,1.086243,1.131452,1.179543,1.230760,1.285368,1.343657,1.405948,1.472589,1.543961,1.620480,1.702598,1.790804,1.885629,1.987643,2.097455,2.215717,2.343115,2.480373,2.628240,2.787484,2.958882,3.143208,3.341223,3.553681,3.781362,4.025154,4.286219,4.566246,4.867784,5.194581,5.551760,5.945608,6.382708,6.868312,7.404301,7.987724,8.611197,9.266132,9.953936,10.727400,11.794007,13.698452,17.841632,31.274289,136.197737,135.401745,29.631184,17.205074,15.808060,23.517533,120.415908,119.836544,21.696134,12.192963,9.779978,8.610559,7.869586,7.326511,6.889031,6.512002,6.170862,5.851830,5.547525,5.254571,4.972041,4.700326,4.440340,4.193015,3.959026,3.738697,3.532005,3.338644,3.158097,2.989709,2.832748,2.686448,2.550045,2.422798
1.019334,1.060779,1.104839,1.151737,1.201720,1.255059,1.312053,1.373033,1.438364,1.508447,1.583727,1.664689,1.751869,1.845852,1.947277,2.056840,2.175296,2.303458,2.442201,2.592456,2.755205,2.931474,3.122315,3.328783,3.551914,3.792706,4.052134,4.331243,4.631369,4.954568,5.304283,5.686172,6.108871,6.584219,7.126277,7.748495,8.458998,9.255962,10.126518,11.045908,11.964191,12.831363,13.860716,15.971818,21.512159,32.009640,35.698010,32.093848,21.801010,16.833596,16.358248,20.090235,28.128976,27.278185,18.043139,12.987330,10.763010,9.521882,8.703082,8.096790,7.606678,7.182159,6.794860,6.429004,6.076747,5.735344,5.405067,5.087605,4.784927,4.498633,4.229681,3.978371,3.744459,3.527305,3.326013,3.139549,2.966825,2.806754,2.658289,2.520445
1.034676,1.077473,1.123043,1.171633,1.223515,1.278994,1.338405,1.402123,1.470563,1.544188,1.623510,1.709099,1.801586,1.901668,2.010117,2.127781,2.255590,2.394564,2.545811,2.710537,2.890034,3.085683,3.298927,3.531241,3.784081,4.058821,4.356711,4.678917,5.026772,5.402400,5.809904,6.257171,6.758039,7.334082,8.014713,8.833592,9.819140,10.981480,12.313599,13.815082,15.416852,16.571584,16.956472,18.743003,29.451001,125.597019,31.964669,21.528340,17.960299,16.348929,16.872387,20.761525,27.281644,22.419411,17.296094,13.904000,11.841881,10.545997,9.657863,8.992263,8.450312,7.975864,7.536393,7.114210,6.701734,6.298088,5.906124,5.529952,5.173280,4.838620,4.527147,4.238916,3.973176,3.728680,3.503919,3.297285,3.107183,2.932088,2.770582,2.621368
1.049573,1.093706,1.140773,1.191046,1.244826,1.302450,1.364295,1.430782,1.502385,1.579631,1.663115,1.753500,1.851528,1.958029,2.073932,2.200266,2.338181,2.488949,2.653979,2.834828,3.033208,3.250985,3.490172,3.752884,4.041258,4.357319,4.702805,5.079045,5.487064,5.928310,6.406511,6.931165,7.522709,8.218490,9.077762,10.182383,11.624236,13.463988,15.715469,18.604584,23.114562,28.395378,22.995623,21.292301,30.372669,125.019898,30.023787,19.458818,16.956742,16.391781,17.746072,26.331829,119.559015,34.400186,21.138595,15.694784,13.214330,11.763792,10.787792,10.061296,9.468002,8.940959,8.441131,7.948363,7.456521,6.969040,6.494040,6.040054,5.613488,5.217878,4.854244,4.521843,4.218878,3.943034,3.691824,3.462796,3.253641,3.062250,2.886726,2.725385
1.063958,1.109403,1.157944,1.209879,1.265540,1.325299,1.389578,1.458849,1.533647,1.614576,1.702319,1.797647,1.901431,2.014659,2.138440,2.274030,2.422839,2.586456,2.766668,2.965487,3.185175,3.428272,3.697613,3.996302,4.327615,4.694783,5.100599,5.546902,6.034159,6.561790,7.130439,7.747933,8.440233,9.266921,10.340005,11.848345,14.085809,17.387494,21.712385,27.908791,42.589331,131.770013,33.809727,23.482293,24.188611,28.400574,22.289197,18.292077,16.889672,16.823795,18.244471,23.112357,36.503027,121.998838,28.086667,18.062682,14.933852,13.246145,12.161237,11.374807,10.734670,10.154403,9.583575,8.997782,8.394613,7.787271,7.194877,6.633998,6.114837,5.641420,5.213455,4.828209,4.481855,4.170268,3.889455,3.635744,3.405860,3.196927,3.006446,2.832256
1.077762,1.124485,1.174467,1.228031,1.285542,1.347410,1.414102,1.486149,1.564151,1.648796,1.740866,1.841256,1.950985,2.071221,2.203295,2.348726,2.509248,2.686839,2.883758,3.102597,3.346337,3.618432,3.922887,4.264316,4.647906,5.079163,5.563265,6.103868,6.701406,7.351621,8.046549,8.782601,9.581723,10.527155,11.810835,13.819105,17.397775,24.774990,37.651996,48.681450,140.749301,141.293651,37.794990,26.080250,23.068189,21.391840,19.560850,18.077652,17.445013,17.694789,19.024323,22.223806,29.648929,40.063385,28.964224,20.895862,17.086194,15.073852,13.872582,13.042763,12.373387,11.747800,11.094299,10.378161,9.605439,8.813129,8.044823,7.331470,6.687124,6.113620,5.606361,5.158242,4.761732,4.409786,4.096176,3.815542,3.563330,3.335694,3.129395,2.941703
