-1.587284,-1.583813,-1.580152,-1.576289,-1.572211,-1.567900,-1.563343,-1.558522,-1.553419,-1.548014,-1.542287,-1.536218,-1.529782,-1.522957,-1.515718,-1.508040,-1.499897,-1.491263,-1.482111,-1.472417,-1.462152,-1.451294,-1.439816,-1.427696,-1.414911,-1.401438,-1.387253,-1.372329,-1.356636,-1.340140,-1.322800,-1.304572,-1.285412,-1.265281,-1.244147,-1.221982,-1.198744,-1.174335,-1.148512,-1.120753,-1.090063,-1.054742,-1.012204,-0.959235,-0.893996,-0.822762,-0.769156,-0.762089,-0.800001,-0.851558,-0.892816,-0.920711,-0.944008,-0.972572,-1.009227,-1.049540,-1.088079,-1.122294,-1.152033,-1.178075,-1.201313,-1.222493,-1.242165,-1.260720,-1.278416,-1.295418,-1.311819,-1.327665,-1.342972,-1.357736,-1.371947,-1.385593,-1.398665,-1.411159,-1.423076,-1.434423,-1.445213,-1.455460,-1.465185,-1.474409
-1.585618,-1.582015,-1.578209,-1.574186,-1.569930,-1.565424,-1.560650,-1.555589,-1.550219,-1.544518,-1.538462,-1.532027,-1.525184,-1.517905,-1.510161,-1.501921,-1.493152,-1.483822,-1.473897,-1.463343,-1.452126,-1.440214,-1.427572,-1.414170,-1.399976,-1.384957,-1.369079,-1.352302,-1.334581,-1.315857,-1.296060,-1.275109,-1.252916,-1.229396,-1.204481,-1.178123,-1.150281,-1.120862,-1.089589,-1.055739,-1.017711,-0.972296,-0.913516,-0.830725,-0.706914,-0.530328,-0.364257,-0.356985,-0.504541,-0.651870,-0.732320,-0.762064,-0.777485,-0.814186,-0.878426,-0.949301,-1.010375,-1.058999,-1.097933,-1.130202,-1.158006,-1.182801,-1.205537,-1.226821,-1.247035,-1.266406,-1.285055,-1.303037,-1.320364,-1.337028,-1.353013,-1.368302,-1.382888,-1.396767,-1.409948,-1.422444,-1.434275,-1.445465,-1.456043,-1.466037
-1.583968,-1.580231,-1.576277,-1.572090,-1.567653,-1.562946,-1.557949,-1.552639,-1.546992,-1.540983,-1.534582,-1.527761,-1.520486,-1.512725,-1.504440,-1.495594,-1.486146,-1.476056,-1.465281,-1.453777,-1.441500,-1.428406,-1.414451,-1.399594,-1.383789,-1.366995,-1.349164,-1.330242,-1.310161,-1.288833,-1.266145,-1.241954,-1.216097,-1.188406,-1.158738,-1.127001,-1.093167,-1.057215,-1.018959,-0.977649,-0.931176,-0.874528,-0.796714,-0.673124,-0.440274,0.093504,1.022805,1.026447,0.114102,-0.375972,-0.523514,-0.509697,-0.448510,-0.493425,-0.655322,-0.811250,-0.916271,-0.986333,-1.036901,-1.076418,-1.109344,-1.138163,-1.164327,-1.188706,-1.211816,-1.233945,-1.255232,-1.275730,-1.295437,-1.314331,-1.332386,-1.349580,-1.365905,-1.381364,-1.395972,-1.409755,-1.422742,-1.434971,-1.446482,-1.457314
-1.582338,-1.578465,-1.574362,-1.570009,-1.565387,-1.560475,-1.555248,-1.549682,-1.543749,-1.537418,-1.530657,-1.523430,-1.515700,-1.507424,-1.498561,-1.489062,-1.478878,-1.467959,-1.456248,-1.443691,-1.430230,-1.415807,-1.400364,-1.383843,-1.366188,-1.347340,-1.327239,-1.305812,-1.282969,-1.258582,-1.232477,-1.204419,-1.174113,-1.141232,-1.105472,-1.066623,-1.024648,-0.979677,-0.931851,-0.880840,-0.824663,-0.756994,-0.661514,-0.497692,-0.138277,1.167098,11.710406,11.697181,1.152190,-0.090579,-0.283720,-0.017792,0.710909,0.659241,-0.186715,-0.629330,-0.809342,-0.905783,-0.969007,-1.016154,-1.054495,-1.087646,-1.117596,-1.145485,-1.171954,-1.197335,-1.221766,-1.245272,-1.267821,-1.289364,-1.309858,-1.329276,-1.347611,-1.364876,-1.381100,-1.396323,-1.410595,-1.423968,-1.436498,-1.448239
-1.580734,-1.576725,-1.572471,-1.567950,-1.563141,-1.558019,-1.552558,-1.546729,-1.540500,-1.533836,-1.526699,-1.519047,-1.510835,-1.502015,-1.492532,-1.482331,-1.471350,-1.459524,-1.446784,-1.433058,-1.418271,-1.402347,-1.385207,-1.366774,-1.346973,-1.325727,-1.302959,-1.278580,-1.252473,-1.224471,-1.194317,-1.161637,-1.125919,-1.086534,-1.042824,-0.994264,-0.940665,-0.882323,-0.819975,-0.754482,-0.685702,-0.608355,-0.501694,-0.311250,0.103068,1.446334,11.938678,11.859079,1.282023,0.039412,-0.100289,0.670658,10.360496,10.302559,0.488518,-0.461799,-0.703097,-0.820039,-0.894137,-0.948444,-0.992192,-1.029895,-1.064009,-1.095912,-1.126343,-1.155638,-1.183891,-1.211063,-1.237061,-1.261794,-1.285193,-1.307226,-1.327895,-1.347231,-1.365286,-1.382124,-1.397820,-1.412450,-1.426091,-1.438815
-1.579162,-1.575017,-1.570611,-1.565921,-1.560923,-1.555589,-1.549890,-1.543792,-1.537259,-1.530250,-1.522723,-1.514626,-1.505908,-1.496510,-1.486368,-1.475411,-1.463566,-1.450749,-1.436875,-1.421850,-1.405575,-1.387948,-1.368864,-1.348217,-1.325904,-1.301825,-1.275882,-1.247971,-1.217958,-1.185638,-1.150667,-1.112478,-1.070208,-1.022673,-0.968467,-0.906246,-0.835195,-0.755499,-0.668443,-0.576504,-0.484676,-0.397959,-0.295024,-0.083913,0.470121,1.519869,1.888706,1.528290,0.499006,0.002264,-0.045270,0.327928,1.131802,1.046723,0.123219,-0.382362,-0.604794,-0.728907,-0.810787,-0.871416,-0.920427,-0.962879,-1.001609,-1.038195,-1.073420,-1.107561,-1.140588,-1.172335,-1.202602,-1.231232,-1.258127,-1.283258,-1.306649,-1.328365,-1.348494,-1.367140,-1.384413,-1.400420,-1.415266,-1.429051
-1.577628,-1.573348,-1.568791,-1.563932,-1.558744,-1.553196,-1.547255,-1.540883,-1.534039,-1.526676,-1.518744,-1.510185,-1.500937,-1.490928,-1.480083,-1.468317,-1.455536,-1.441639,-1.426514,-1.410042,-1.392092,-1.372527,-1.351203,-1.327971,-1.302687,-1.275213,-1.245424,-1.213203,-1.178418,-1.140855,-1.100105,-1.055378,-1.005291,-0.947687,-0.879624,-0.797736,-0.699181,-0.582947,-0.449735,-0.299587,-0.139410,-0.023937,0.014552,0.193205,1.264005,10.878607,1.515372,0.471739,0.114935,-0.046202,0.006143,0.395057,1.047069,0.560846,0.048514,-0.290695,-0.496907,-0.626496,-0.715309,-0.781869,-0.836064,-0.883509,-0.927456,-0.969674,-1.010922,-1.051286,-1.090483,-1.128100,-1.163767,-1.197233,-1.228380,-1.257204,-1.283778,-1.308227,-1.330703,-1.351367,-1.370377,-1.387886,-1.404037,-1.418958
-1.576138,-1.571725,-1.567018,-1.561991,-1.556613,-1.550850,-1.544666,-1.538017,-1.530857,-1.523132,-1.514784,-1.505745,-1.495942,-1.485292,-1.473702,-1.461069,-1.447277,-1.432200,-1.415697,-1.397612,-1.377774,-1.355997,-1.332078,-1.305807,-1.276969,-1.245363,-1.210815,-1.173191,-1.132389,-1.088264,-1.040444,-0.987979,-0.928824,-0.859246,-0.773319,-0.662857,-0.518672,-0.334696,-0.109548,0.179363,0.630361,1.158443,0.618467,0.448135,1.356172,10.820895,1.321284,0.264787,0.014579,-0.041917,0.093512,0.952088,10.274806,1.758923,0.432764,-0.111617,-0.359662,-0.504716,-0.602316,-0.674966,-0.734295,-0.786999,-0.836982,-0.886259,-0.935443,-0.984191,-1.031691,-1.077090,-1.119746,-1.159307,-1.195671,-1.228911,-1.259207,-1.286792,-1.311913,-1.334816,-1.355731,-1.374870,-1.392423,-1.408557
-1.574699,-1.570155,-1.565301,-1.560107,-1.554541,-1.548565,-1.542137,-1.535210,-1.527730,-1.519638,-1.510863,-1.501331,-1.490952,-1.479629,-1.467251,-1.453692,-1.438811,-1.422450,-1.404428,-1.384546,-1.362578,-1.338268,-1.311334,-1.281465,-1.248334,-1.211617,-1.171035,-1.126405,-1.077679,-1.024916,-0.968051,-0.906302,-0.837072,-0.754403,-0.647095,-0.496261,-0.272514,0.057654,0.490143,1.109784,2.577838,11.495906,1.699878,0.667134,0.737766,1.158962,0.547824,0.148112,0.007872,0.001284,0.143352,0.630140,1.969207,10.518789,1.127572,0.125173,-0.187710,-0.356481,-0.464971,-0.543614,-0.607628,-0.665655,-0.722738,-0.781317,-0.841634,-0.902368,-0.961607,-1.017695,-1.069612,-1.116953,-1.159750,-1.198274,-1.232910,-1.264068,-1.292150,-1.317521,-1.340509,-1.361402,-1.380451,-1.397870
-1.573319,-1.568647,-1.563649,-1.558292,-1.552541,-1.546354,-1.539685,-1.532480,-1.524680,-1.516216,-1.507009,-1.496970,-1.485997,-1.473973,-1.460766,-1.446223,-1.430170,-1.412411,-1.392719,-1.370836,-1.346461,-1.319252,-1.288807,-1.254664,-1.216305,-1.173179,-1.124769,-1.070708,-1.010955,-0.945933,-0.876440,-0.802835,-0.722923,-0.628380,-0.500012,-0.299185,0.058682,0.796404,2.084104,3.187050,12.393835,12.448270,2.098404,0.926930,0.625724,0.458089,0.274990,0.126670,0.063406,0.088384,0.221337,0.541285,1.283798,2.325243,1.215327,0.408491,0.027524,-0.173710,-0.293837,-0.376819,-0.443756,-0.506315,-0.571665,-0.643279,-0.720551,-0.799782,-0.876613,-0.947948,-1.012383,-1.069733,-1.120459,-1.165271,-1.204922,-1.240117,-1.271478,-1.299541,-1.324762,-1.347526,-1.368156,-1.386925
-1.572004,-1.567208,-1.562070,-1.556556,-1.550624,-1.544231,-1.537325,-1.529846,-1.521727,-1.512891,-1.503248,-1.492695,-1.481113,-1.468364,-1.454289,-1.438704,-1.421396,-1.402121,-1.380593,-1.356479,-1.329391,-1.298861,-1.264328,-1.225106,-1.180366,-1.129139,-1.070382,-1.003182,-0.927149,-0.843027,-0.753302,-0.661866,-0.570466,-0.470219,-0.331519,-0.089140,0.426442,2.028922,13.037722,13.693538,4.079892,2.858118,1.950907,1.867967,1.074117,0.574309,0.338986,0.221476,0.191563,0.246546,0.397796,0.732181,1.931160,11.725549,2.611691,0.931653,0.302718,0.053749,-0.073861,-0.155935,-0.221012,-0.284539,-0.358390,-0.449686,-0.555949,-0.666757,-0.771787,-0.865652,-0.947215,-1.017412,-1.077816,-1.130009,-1.175374,-1.215059,-1.250001,-1.280962,-1.308558,-1.333293,-1.355578,-1.375754
